aX,aY,aZ,gX,gY,gZ
0.02,0.194,0.87,24.17,17.456,-22.888
0.018,0.21,0.903,25.33,17.212,-23.987
0.015,0.232,0.929,26.855,16.541,-24.963
0.022,0.241,0.949,27.893,15.869,-25.513
0.027,0.243,0.962,28.564,15.259,-25.818
0.036,0.238,0.972,29.419,14.16,-26.428
0.046,0.234,0.984,30.029,13,-26.917
0.051,0.226,0.999,30.273,11.658,-27.161
0.054,0.233,1.012,30.579,9.949,-27.405
0.057,0.246,1.038,30.457,7.996,-27.222
0.052,0.26,1.059,30.151,6.104,-26.55
0.047,0.268,1.066,29.358,4.089,-25.696
0.047,0.271,1.059,28.198,2.258,-24.475
0.049,0.268,1.052,26.855,0.549,-23.254
0.051,0.258,1.036,25.085,-0.732,-22.095
0.054,0.249,1.008,23.01,-1.953,-20.935
0.057,0.24,0.996,21.118,-2.625,-19.958
0.056,0.24,0.982,19.531,-2.808,-19.104
0.051,0.246,0.962,17.822,-3.052,-18.005
0.052,0.249,0.941,16.479,-3.052,-16.785
0.052,0.248,0.926,15.259,-2.686,-15.381
0.051,0.243,0.915,14.404,-2.014,-13.855
0.052,0.231,0.903,14.099,-1.282,-12.268
0.05,0.219,0.894,13.855,-0.366,-11.047
0.049,0.21,0.904,13.733,0.61,-9.949
0.049,0.207,0.931,13.55,1.404,-8.972
0.047,0.206,0.956,13.428,2.075,-8.301
0.049,0.209,0.966,12.939,2.869,-7.324
0.05,0.209,0.964,12.756,3.54,-6.531
0.052,0.208,0.962,12.756,4.089,-5.737
0.053,0.208,0.973,12.39,4.822,-4.517
0.046,0.208,0.993,12.146,5.127,-3.479
0.039,0.205,1.018,11.292,5.188,-2.869
0.031,0.201,1.038,10.315,4.944,-2.014
0.026,0.198,1.048,8.972,4.333,-1.038
0.024,0.194,1.038,7.568,3.723,-0.061
0.028,0.191,1.005,6.042,3.418,0.793
0.034,0.189,0.968,4.456,3.174,1.709
0.038,0.185,0.941,3.113,3.418,2.502
0.043,0.182,0.936,2.319,4.15,3.174
0.045,0.177,0.942,1.465,5.066,4.15
0.044,0.171,0.948,0.732,5.981,4.944
0.04,0.172,0.962,0.305,6.47,5.981
0.036,0.179,0.982,-0.244,6.897,6.897
0.032,0.185,1.001,-0.61,7.202,7.996
0.024,0.189,1.013,-0.977,6.958,9.094
0.022,0.187,1.013,-1.282,6.409,10.193
0.02,0.178,1.002,-1.404,5.92,11.292
0.021,0.166,0.992,-1.404,5.249,12.39
0.023,0.155,0.982,-1.16,4.395,13.184
0.026,0.149,0.978,-0.732,3.662,13.916
0.031,0.146,0.979,-0.305,2.93,14.771
0.037,0.145,0.969,0.183,2.014,15.381
0.045,0.146,0.95,0.61,1.099,16.113
0.05,0.146,0.938,0.854,0.061,16.785
0.055,0.144,0.935,0.793,-0.732,17.517
0.06,0.138,0.934,0.427,-1.892,18.311
0.065,0.131,0.93,-0.061,-3.174,19.104
0.068,0.125,0.921,-0.732,-4.761,19.653
0.069,0.121,0.908,-1.526,-6.226,20.203
0.066,0.12,0.895,-2.197,-7.874,20.63
0.062,0.124,0.895,-3.174,-9.766,21.24
0.057,0.126,0.912,-4.272,-11.719,21.667
0.051,0.131,0.929,-5.31,-13.916,21.973
0.053,0.133,0.924,-6.714,-16.174,22.156
0.061,0.134,0.907,-8.118,-18.555,22.278
0.072,0.132,0.89,-9.399,-20.447,22.278
0.083,0.129,0.858,-10.559,-21.851,21.912
0.085,0.126,0.821,-11.292,-23.071,21.667
0.081,0.129,0.818,-11.658,-23.865,21.545
0.08,0.134,0.847,-12.024,-24.414,21.301
0.08,0.142,0.872,-12.207,-25.085,20.752
0.079,0.154,0.888,-12.146,-25.757,19.958
0.084,0.166,0.881,-11.719,-26.306,19.226
0.09,0.174,0.848,-11.108,-26.611,18.555
0.093,0.182,0.799,-10.01,-26.428,17.639
0.096,0.185,0.741,-8.423,-25.452,16.663
0.098,0.184,0.708,-6.348,-24.475,15.564
0.092,0.174,0.719,-3.784,-22.888,14.771
0.078,0.162,0.755,-0.793,-21.484,13.855
0.068,0.153,0.796,2.563,-20.325,12.817
0.065,0.149,0.83,5.798,-19.531,11.536
0.067,0.149,0.843,8.667,-18.677,10.193
0.072,0.145,0.829,11.169,-18.005,8.667
0.074,0.137,0.812,13.062,-17.273,7.507
0.076,0.126,0.797,14.099,-16.235,6.409
0.081,0.116,0.798,14.648,-14.648,5.432
0.084,0.133,0.845,14.16,-13,4.272
0.082,0.163,0.901,12.695,-11.292,3.235
0.076,0.179,0.913,9.888,-9.583,2.441
0.079,0.18,0.898,6.47,-8.179,1.465
0.077,0.172,0.876,2.747,-6.653,0.916
0.077,0.157,0.841,-0.488,-4.761,0.244
0.079,0.148,0.819,-3.052,-2.869,-0.793
0.073,0.14,0.814,-4.883,-0.793,-1.831
0.061,0.148,0.854,-5.92,1.709,-2.747
0.052,0.183,0.935,-6.348,4.211,-3.235
0.043,0.218,0.984,-6.836,6.409,-3.784
0.037,0.232,0.986,-7.08,8.545,-4.456
0.039,0.238,0.968,-7.263,10.62,-4.944
0.045,0.232,0.932,-6.958,12.573,-5.554
0.055,0.218,0.888,-6.104,14.587,-6.042
0.07,0.203,0.863,-4.089,16.602,-6.653
0.093,0.199,0.877,-1.587,18.677,-7.324
0.115,0.224,0.934,1.282,20.386,-7.874
0.122,0.257,1.006,4.211,21.973,-8.179
0.119,0.285,1.049,6.897,23.132,-8.301
0.118,0.306,1.062,8.728,23.743,-8.423
0.119,0.314,1.057,10.254,23.865,-8.301
0.119,0.305,1.032,10.986,24.231,-7.751
0.124,0.288,0.998,11.108,24.353,-7.324
0.141,0.279,0.981,10.986,24.597,-7.019
0.167,0.277,0.995,10.559,25.024,-6.348
0.186,0.274,1.028,10.071,25.146,-5.615
0.2,0.28,1.073,8.728,24.902,-4.578
0.209,0.299,1.117,7.385,23.865,-3.723
0.213,0.319,1.15,5.554,22.156,-3.235
0.213,0.323,1.16,3.479,20.081,-2.502
0.216,0.314,1.152,1.587,17.883,-1.465
0.226,0.295,1.125,-0.061,15.686,-0.671
0.235,0.271,1.099,-1.038,13.916,0.122
0.249,0.255,1.079,-1.343,12.39,0.61
0.265,0.248,1.063,-1.282,11.108,0.793
0.277,0.248,1.048,-1.16,10.498,0.854
0.286,0.253,1.036,-0.916,10.437,0.732
0.297,0.261,1.019,-0.854,10.498,0.366
0.313,0.268,1.001,-1.038,11.169,0.122
0.328,0.274,0.986,-1.16,12.085,0
0.34,0.282,0.991,-1.343,13.245,0.244
0.346,0.284,1.002,-1.77,14.526,0.549
0.349,0.281,1.01,-2.502,15.32,1.221
0.354,0.285,1.01,-3.54,16.052,1.648
0.359,0.291,1.005,-4.944,16.602,2.136
0.367,0.311,1.011,-6.531,17.09,2.502
0.37,0.338,1.035,-8.423,17.273,3.296
0.369,0.347,1.056,-10.437,17.151,4.272
0.371,0.35,1.071,-12.451,16.541,5.249
0.373,0.357,1.089,-14.404,16.052,6.226
0.373,0.358,1.103,-15.869,15.32,7.446
0.368,0.354,1.104,-16.418,14.404,8.545
0.361,0.347,1.1,-16.846,13.062,9.766
0.351,0.341,1.098,-16.724,11.597,10.986
0.34,0.345,1.113,-16.235,9.583,12.146
0.337,0.345,1.126,-15.625,7.751,13.184
0.339,0.344,1.13,-14.648,5.676,14.038
0.347,0.351,1.142,-13.55,3.723,14.893
0.355,0.361,1.148,-12.451,1.831,15.686
0.355,0.361,1.143,-11.353,0.244,16.541
0.349,0.353,1.133,-10.681,-1.16,17.7
0.334,0.349,1.118,-9.766,-2.38,18.494
0.321,0.352,1.111,-9.216,-3.296,19.226
0.305,0.358,1.109,-8.911,-4.15,19.897
0.291,0.355,1.107,-8.728,-4.944,20.447
0.276,0.345,1.108,-8.484,-5.676,20.935
0.264,0.329,1.11,-8.057,-6.287,21.118
0.249,0.313,1.107,-7.935,-6.592,20.935
0.24,0.302,1.098,-7.568,-6.897,20.569
0.239,0.306,1.094,-7.629,-6.958,20.142
0.236,0.323,1.09,-7.935,-6.836,19.714
0.227,0.34,1.082,-8.728,-6.531,19.409
0.215,0.351,1.069,-10.193,-6.287,19.165
0.201,0.358,1.052,-11.963,-5.798,19.043
0.189,0.357,1.039,-13.55,-5.188,18.921
0.171,0.349,1.031,-14.954,-5.005,18.433
0.159,0.342,1.023,-16.052,-4.639,17.883
0.151,0.334,1.007,-16.602,-4.211,16.968
0.146,0.336,1,-16.907,-3.601,16.052
0.141,0.361,1.005,-16.907,-3.052,15.32
0.135,0.39,1.01,-16.479,-2.625,14.282
0.127,0.409,1.002,-15.991,-2.38,13.611
0.122,0.419,0.992,-14.954,-1.831,13.245
0.118,0.424,0.974,-13.55,-1.465,13.062
0.112,0.422,0.949,-12.085,-1.343,12.573
0.108,0.418,0.93,-10.376,-1.038,12.085
0.101,0.41,0.907,-7.935,-0.61,11.719
0.091,0.4,0.89,-5.615,0.183,11.169
0.079,0.385,0.882,-2.991,1.099,10.437
0.073,0.37,0.893,-0.183,2.258,9.521
0.071,0.363,0.922,2.563,3.235,8.24
0.072,0.364,0.961,5.615,4.028,6.653
0.072,0.371,0.986,8.484,4.7,5.005
0.073,0.383,1,10.925,5.188,3.601
0.073,0.395,1.008,13.184,5.249,2.38
0.075,0.399,1.015,14.893,5.188,1.221
0.077,0.39,1.013,16.296,5.005,0.244
0.078,0.385,1.016,17.456,4.822,-0.671
0.078,0.38,1.027,18.25,4.211,-1.526
0.079,0.376,1.038,18.494,3.662,-2.319
0.079,0.372,1.043,18.677,2.808,-2.869
0.08,0.365,1.04,18.25,2.136,-3.296
0.08,0.355,1.031,17.212,1.404,-3.601
0.079,0.343,1.015,16.296,0.671,-3.967
0.081,0.335,0.998,15.076,0.366,-4.578
0.083,0.338,0.987,13.428,0.427,-5.31
0.084,0.346,0.976,11.597,0.61,-5.92
0.088,0.351,0.962,9.827,1.16,-6.592
0.093,0.35,0.956,7.935,2.197,-6.897
0.099,0.348,0.96,6.653,3.174,-7.324
0.1,0.347,0.967,5.798,4.089,-7.751
0.104,0.339,0.973,5.432,5.127,-8.057
0.108,0.331,0.985,5.31,6.348,-8.301
0.109,0.325,0.996,5.737,7.202,-8.606
0.111,0.321,1.003,6.592,8.057,-8.911
0.115,0.316,1.007,7.812,8.789,-9.338
0.119,0.31,1.01,9.277,9.216,-9.583
0.124,0.309,1.016,10.376,9.583,-9.766
0.13,0.307,1.02,11.292,9.705,-9.888
0.137,0.308,1.024,12.146,10.132,-9.766
0.143,0.307,1.03,13.123,10.315,-9.644
,,,,,
0.211,0.282,1.169,5.127,15.259,-5.188
0.216,0.291,1.191,5.92,15.198,-5.127
0.221,0.295,1.212,7.019,14.954,-5.066
0.228,0.301,1.232,8.118,14.465,-4.944
0.238,0.306,1.247,9.338,13.672,-4.639
0.249,0.309,1.267,10.62,12.817,-4.456
0.261,0.31,1.303,11.841,11.902,-4.028
0.273,0.316,1.349,13.062,10.62,-3.723
0.285,0.32,1.395,14.221,8.85,-3.662
0.299,0.328,1.432,15.32,6.958,-3.54
0.315,0.338,1.46,15.991,5.127,-3.418
0.33,0.344,1.488,16.968,3.052,-3.418
0.341,0.341,1.501,17.639,1.16,-3.357
0.354,0.34,1.501,18.127,-0.793,-3.357
0.365,0.336,1.499,18.677,-2.625,-3.418
0.368,0.322,1.496,18.677,-4.272,-3.357
0.372,0.304,1.491,18.555,-6.226,-3.418
0.378,0.293,1.467,17.944,-8.057,-3.601
0.388,0.295,1.427,16.785,-9.521,-4.089
0.398,0.301,1.38,15.503,-11.047,-4.578
0.404,0.302,1.331,13.55,-11.78,-4.883
0.409,0.298,1.29,11.23,-12.146,-4.944
0.407,0.293,1.277,8.24,-11.963,-5.188
0.401,0.283,1.28,4.822,-11.78,-5.615
0.393,0.272,1.277,1.221,-11.78,-6.226
0.394,0.257,1.249,-2.502,-12.573,-7.08
0.402,0.246,1.194,-5.92,-12.634,-8.362
0.411,0.24,1.122,-8.423,-12.085,-10.071
0.422,0.233,1.053,-10.132,-10.681,-11.902
0.423,0.227,1.019,-10.864,-8.24,-13.977
0.409,0.216,1.045,-11.108,-5.981,-16.052
0.389,0.199,1.092,-11.353,-4.883,-18.494
0.372,0.191,1.116,-11.902,-4.578,-21.24
0.371,0.192,1.107,-12.634,-4.822,-24.231
0.376,0.199,1.055,-13.245,-5.188,-27.283
0.391,0.203,0.978,-13.489,-5.066,-30.334
0.406,0.203,0.914,-12.634,-4.089,-32.898
0.403,0.194,0.929,-11.108,-2.625,-35.4
0.388,0.183,1.008,-9.766,-1.953,-37.842
0.374,0.173,1.072,-9.033,-2.625,-40.649
0.366,0.168,1.092,-9.521,-4.944,-43.396
0.378,0.179,1.058,-10.864,-7.874,-46.143
0.4,0.186,0.973,-12.512,-10.559,-48.767
0.412,0.187,0.868,-14.526,-12.207,-51.086
0.43,0.19,0.791,-16.418,-12.695,-53.345
0.429,0.189,0.787,-18.433,-12.085,-55.298
0.414,0.191,0.854,-20.63,-11.963,-57.312
0.411,0.21,0.88,-23.621,-13.306,-59.204
0.425,0.236,0.838,-27.222,-15.198,-60.913
0.439,0.261,0.754,-30.762,-16.968,-61.89
0.459,0.27,0.655,-33.63,-17.761,-62.073
0.476,0.269,0.562,-35.461,-16.968,-61.768
0.48,0.258,0.517,-36.255,-15.198,-61.462
0.472,0.25,0.517,-36.194,-12.817,-61.096
0.461,0.254,0.561,-35.522,-10.498,-60.974
0.463,0.275,0.605,-35.034,-8.972,-60.73
0.476,0.299,0.614,-34.302,-8.057,-60.181
0.49,0.324,0.596,-32.837,-7.629,-59.021
0.496,0.341,0.574,-31.189,-7.324,-56.885
0.492,0.34,0.549,-28.809,-6.714,-54.26
0.479,0.331,0.541,-25.94,-5.554,-51.636
0.461,0.33,0.546,-22.644,-4.211,-49.133
0.444,0.332,0.588,-19.531,-2.686,-46.997
0.43,0.351,0.662,-16.602,-1.587,-44.922
0.439,0.376,0.699,-13.977,-1.038,-42.603
0.451,0.395,0.704,-11.536,-0.977,-39.612
0.451,0.423,0.685,-9.521,-1.221,-36.011
0.445,0.454,0.659,-7.446,-1.282,-31.616
0.429,0.473,0.641,-6.165,-0.854,-26.611
0.408,0.485,0.631,-4.883,-0.366,-21.484
0.38,0.497,0.65,-3.906,0.549,-16.357
0.356,0.512,0.711,-3.113,1.587,-11.414
0.349,0.524,0.762,-2.258,2.197,-6.775
0.352,0.521,0.778,-1.587,2.563,-2.563
0.358,0.517,0.789,-0.366,2.686,2.075
0.366,0.513,0.804,1.465,2.197,7.141
0.362,0.505,0.799,3.54,1.587,12.39
0.352,0.493,0.795,5.676,1.038,17.578
0.339,0.475,0.793,8.24,0.793,22.4
0.323,0.454,0.804,11.108,0.427,26.55
0.305,0.434,0.834,13.977,0.061,30.334
0.294,0.421,0.87,16.602,-0.61,33.569
0.296,0.404,0.89,18.799,-1.709,36.438
0.303,0.388,0.879,21.057,-2.93,38.94
0.317,0.374,0.858,23.682,-4.272,41.443
0.321,0.361,0.857,26.245,-5.31,43.701
0.316,0.352,0.864,28.381,-6.348,45.654
0.306,0.336,0.87,29.785,-7.263,47.424
0.288,0.311,0.872,30.762,-7.996,48.706
0.274,0.28,0.867,31.25,-8.789,49.438
0.27,0.25,0.868,31.311,-9.399,49.561
0.277,0.225,0.864,30.945,-9.827,48.95
0.286,0.199,0.833,30.823,-10.132,47.791
0.291,0.182,0.795,30.64,-10.01,46.326
0.289,0.177,0.769,30.334,-9.399,44.495
0.277,0.179,0.761,30.212,-8.484,42.358
0.26,0.177,0.792,29.907,-7.629,40.527
0.237,0.161,0.83,29.358,-7.08,38.452
0.217,0.143,0.866,28.748,-6.836,36.072
0.206,0.115,0.895,28.259,-6.897,33.264
0.204,0.087,0.906,27.832,-7.507,30.273
0.208,0.068,0.911,27.954,-8.606,26.794
0.213,0.063,0.928,28.381,-9.705,23.315
0.207,0.07,0.961,29.236,-11.108,19.897
0.197,0.089,0.989,29.785,-12.939,16.846
0.186,0.106,1.002,30.334,-14.893,13.916
0.177,0.114,1.001,30.334,-17.029,11.475
0.168,0.107,0.984,30.151,-18.921,9.216
0.162,0.098,0.962,29.541,-20.691,6.897
0.159,0.085,0.94,28.931,-21.973,4.395
0.146,0.078,0.915,28.32,-22.888,1.892
0.135,0.08,0.904,27.771,-23.315,-0.549
0.118,0.086,0.902,27.405,-23.071,-2.625
0.099,0.096,0.915,27.039,-22.949,-4.211
0.084,0.106,0.929,26.733,-22.644,-5.92
0.072,0.109,0.927,26.367,-22.278,-7.507
0.061,0.107,0.924,26.123,-22.034,-8.606
0.046,0.104,0.92,25.94,-21.667,-9.338
0.027,0.1,0.923,25.94,-21.545,-10.315
0.014,0.098,0.932,26.001,-21.362,-11.292
0.003,0.099,0.939,25.94,-20.935,-11.78
-0.009,0.102,0.946,25.879,-20.325,-12.268
-0.017,0.11,0.945,25.391,-19.531,-12.512
-0.015,0.124,0.934,24.902,-18.86,-12.451
-0.009,0.14,0.917,24.231,-17.822,-12.146
-0.002,0.156,0.898,23.193,-16.174,-11.353
0.004,0.166,0.883,22.217,-14.587,-10.376
0.007,0.161,0.872,21.118,-12.634,-9.155
0.006,0.146,0.864,20.142,-10.193,-7.996
-0.002,0.13,0.872,19.348,-7.507,-6.897
-0.013,0.115,0.893,19.226,-5.249,-6.042
-0.02,0.102,0.908,19.409,-3.235,-5.493
-0.02,0.096,0.917,19.409,-1.587,-4.944
-0.012,0.096,0.927,19.165,-0.122,-4.456
0,0.102,0.938,18.677,1.038,-4.028
0.016,0.11,0.952,18.311,2.136,-3.54
0.023,0.116,0.968,17.761,3.174,-3.113
0.025,0.121,0.986,17.212,3.967,-2.625
0.021,0.122,1.001,16.724,4.639,-1.648
0.011,0.119,1.017,16.235,5.066,-0.732
0.001,0.116,1.044,15.686,5.432,0.305
-0.005,0.11,1.067,15.442,5.493,1.16
-0.011,0.096,1.085,15.137,5.127,2.014
-0.015,0.078,1.096,14.954,4.333,2.563
-0.016,0.06,1.093,14.954,3.418,3.052
-0.013,0.043,1.079,14.709,2.502,3.296
-0.013,0.032,1.06,14.648,1.648,3.54
-0.018,0.025,1.048,14.709,1.099,3.54
-0.025,0.017,1.042,14.465,0.549,3.662
-0.035,0.007,1.034,13.977,0.488,3.662
-0.038,-0.008,1.018,13.123,0.671,3.418
-0.038,-0.028,1.002,12.085,1.099,3.113
-0.036,-0.046,0.983,10.681,1.892,2.502
-0.035,-0.064,0.953,9.338,3.174,1.648
-0.032,-0.073,0.925,7.996,4.7,0.366
-0.031,-0.076,0.902,6.836,6.775,-0.854
-0.03,-0.076,0.895,5.859,9.094,-2.136
-0.029,-0.074,0.899,5.005,11.658,-3.113
-0.033,-0.072,0.912,4.028,14.343,-3.845
-0.031,-0.077,0.929,3.357,16.602,-4.944
-0.027,-0.084,0.944,2.747,18.616,-6.226
-0.019,-0.09,0.95,1.953,20.508,-7.568
-0.01,-0.093,0.943,1.343,22.095,-9.033
0.001,-0.091,0.942,1.038,23.437,-10.559
0.013,-0.087,0.947,0.732,24.78,-11.841
0.022,-0.083,0.955,0.793,26.184,-13.062
0.035,-0.084,0.964,0.854,27.527,-14.038
0.05,-0.085,0.972,1.038,28.259,-15.076
0.06,-0.085,0.982,1.343,28.442,-15.991
0.072,-0.083,0.988,1.465,28.442,-16.663
0.08,-0.082,0.992,1.221,28.015,-17.334
0.087,-0.084,0.992,0.854,27.344,-18.005
0.097,-0.085,0.988,0.183,26.611,-18.494
0.109,-0.084,0.978,-0.977,25.757,-19.165
0.123,-0.084,0.971,-1.831,24.963,-19.653
0.138,-0.083,0.963,-3.296,24.353,-20.264
0.151,-0.087,0.952,-4.944,23.254,-20.752
0.167,-0.083,0.95,-6.531,22.034,-21.423
0.185,-0.071,0.955,-8.057,20.996,-21.973
0.203,-0.051,0.957,-9.766,19.592,-22.339
0.225,-0.031,0.946,-11.353,18.127,-22.522
0.245,-0.015,0.922,-13.062,17.09,-22.339
0.263,-0.002,0.901,-14.526,16.113,-21.973
0.278,0.007,0.89,-15.869,15.381,-21.423
0.287,0.011,0.881,-16.968,14.465,-20.996
0.294,0.016,0.88,-17.822,13.428,-20.386
0.306,0.029,0.89,-18.127,12.146,-19.897
0.316,0.046,0.901,-18.311,10.803,-19.47
0.323,0.058,0.911,-18.188,8.972,-18.982
0.33,0.064,0.909,-17.822,7.141,-18.433
0.336,0.068,0.916,-17.151,4.883,-17.639
0.344,0.068,0.941,-16.602,2.625,-16.724
0.348,0.079,0.975,-16.113,-0.122,-15.747
0.356,0.094,0.981,-15.747,-2.747,-14.893
0.365,0.106,0.957,-15.503,-5.371,-14.038
0.376,0.117,0.934,-15.503,-7.935,-13.062
0.384,0.121,0.907,-15.32,-10.376,-11.78
0.389,0.121,0.892,-15.259,-12.512,-10.01
0.395,0.125,0.901,-15.076,-14.404,-8.423
0.401,0.133,0.912,-15.32,-16.113,-6.897
0.404,0.137,0.93,-15.503,-17.395,-5.554
0.407,0.132,0.926,-15.625,-18.799,-4.15
0.418,0.125,0.896,-16.052,-19.775,-3.54
0.432,0.124,0.841,-16.296,-20.325,-3.235
0.443,0.123,0.774,-16.296,-20.02,-3.052
0.45,0.122,0.713,-15.869,-18.982,-2.747
0.454,0.118,0.687,-15.015,-17.395,-2.014
0.453,0.118,0.713,-13.916,-15.564,-1.099
0.446,0.125,0.771,-12.939,-13.916,0
0.437,0.138,0.821,-12.329,-12.695,0.977
0.43,0.16,0.844,-11.902,-11.902,1.892
0.422,0.174,0.843,-11.963,-11.353,2.991
0.409,0.178,0.814,-12.085,-11.108,4.089
0.397,0.179,0.795,-12.207,-10.986,5.249
0.388,0.172,0.818,-12.024,-10.681,6.592
0.38,0.16,0.846,-11.353,-10.559,7.568
0.374,0.144,0.889,-10.315,-10.498,8.545
0.376,0.152,0.951,-8.606,-10.986,9.155
0.386,0.17,0.986,-7.202,-11.719,9.46
0.39,0.183,0.974,-6.042,-12.756,10.132
0.39,0.197,0.933,-4.883,-13.855,10.742
0.388,0.208,0.881,-4.517,-14.648,11.719
0.387,0.218,0.865,-4.944,-14.771,13
0.382,0.218,0.876,-5.493,-14.404,14.099
0.374,0.211,0.88,-6.348,-13.672,15.442
0.372,0.212,0.892,-7.141,-12.939,16.418
0.368,0.227,0.922,-8.057,-12.024,17.456
0.366,0.239,0.927,-9.094,-11.292,18.433
0.367,0.247,0.918,-9.949,-10.437,19.47
0.359,0.249,0.905,-10.254,-9.949,20.569
0.35,0.241,0.876,-10.193,-9.521,21.667
0.343,0.228,0.845,-9.766,-9.033,22.705
0.346,0.224,0.864,-9.094,-8.667,23.56
0.346,0.226,0.924,-8.24,-8.118,24.475
0.34,0.221,0.979,-7.446,-7.874,25.085
0.336,0.22,1,-6.592,-7.874,25.574
0.331,0.22,0.994,-5.676,-8.179,25.879
0.322,0.218,0.961,-4.211,-8.667,26.062
0.311,0.206,0.906,-2.625,-8.789,26.184
0.306,0.194,0.873,-1.099,-8.484,26.123
0.314,0.188,0.871,0.732,-7.812,26.001
0.323,0.184,0.887,2.258,-6.836,25.757
0.333,0.189,0.935,3.418,-5.859,25.391
0.34,0.203,0.998,4.333,-5.066,25.085
0.333,0.209,1.05,4.7,-4.639,25.085
0.316,0.206,1.075,4.7,-4.517,24.841
0.296,0.192,1.069,4.333,-4.822,24.353
0.275,0.172,1.052,3.662,-5.127,23.804
0.265,0.158,1.061,2.869,-5.432,23.071
0.261,0.156,1.077,1.831,-5.798,22.339
0.264,0.16,1.089,0.549,-6.104,21.423
0.263,0.166,1.1,-1.16,-6.287,20.752
0.26,0.171,1.106,-2.93,-6.47,19.592
0.258,0.178,1.109,-5.127,-6.47,18.799
0.252,0.18,1.109,-7.629,-6.348,17.944
0.239,0.177,1.109,-10.071,-5.859,17.212
0.229,0.177,1.127,-12.451,-5.066,16.174
0.222,0.184,1.151,-14.465,-4.211,15.259
0.222,0.201,1.178,-16.174,-3.418,14.221
0.221,0.222,1.196,-17.7,-2.502,13.245
0.217,0.239,1.197,-19.043,-2.014,12.146
0.211,0.249,1.192,-20.203,-1.465,11.169
0.207,0.254,1.183,-21.118,-1.221,10.437
0.205,0.256,1.179,-21.851,-1.587,9.583
0.205,0.264,1.179,-22.278,-1.648,8.667
0.207,0.275,1.185,-22.339,-1.892,7.874
0.209,0.29,1.18,-22.095,-2.136,7.08
0.212,0.313,1.177,-21.667,-2.136,6.287
0.213,0.344,1.181,-21.179,-2.258,5.798
0.206,0.366,1.177,-20.996,-2.075,5.676
0.193,0.379,1.174,-20.752,-1.953,5.432
0.182,0.386,1.172,-20.691,-2.014,5.371
0.177,0.386,1.163,-20.569,-2.319,5.493
0.175,0.383,1.146,-20.386,-2.93,5.676
0.178,0.39,1.138,-20.325,-3.54,5.798
0.184,0.404,1.129,-20.264,-3.906,6.104
0.188,0.418,1.115,-20.264,-4.333,6.348
0.185,0.429,1.11,-20.142,-4.761,6.47
0.177,0.436,1.109,-20.447,-5.005,6.592
0.169,0.445,1.104,-20.63,-5.127,6.653
0.16,0.446,1.09,-20.752,-5.554,6.897
0.153,0.447,1.066,-20.569,-5.981,6.958
0.145,0.447,1.034,-20.264,-6.47,7.08
0.141,0.444,1.004,-19.836,-6.653,7.385
0.139,0.439,0.981,-19.47,-6.653,7.324
0.141,0.442,0.97,-18.677,-6.348,7.446
0.14,0.447,0.964,-18.127,-5.981,7.507
0.138,0.451,0.958,-17.456,-5.615,7.507
0.13,0.453,0.958,-16.602,-5.188,7.446
0.12,0.45,0.968,-15.381,-5.127,7.385
0.11,0.449,0.978,-14.282,-5.127,7.08
0.102,0.448,0.976,-13.123,-5.249,6.531
0.099,0.451,0.965,-11.841,-5.371,6.042
0.101,0.461,0.949,-10.559,-5.127,5.676
0.106,0.471,0.946,-9.033,-5.005,5.432
0.112,0.485,0.95,-7.568,-4.7,5.066
0.119,0.499,0.964,-6.592,-4.272,4.944
0.123,0.506,0.981,-5.615,-3.967,5.188
0.121,0.507,0.995,-4.822,-3.723,5.493
0.116,0.507,1,-3.784,-3.601,5.737
,,,,,
-0.052,-0.185,1.425,6.042,3.662,1.343
-0.055,-0.186,1.454,6.287,2.808,1.221
-0.052,-0.178,1.485,6.409,1.587,1.16
-0.044,-0.168,1.509,6.226,0.061,1.099
-0.035,-0.16,1.525,5.676,-1.526,1.404
-0.023,-0.156,1.541,4.944,-3.296,1.709
-0.01,-0.152,1.542,3.662,-5.127,2.014
0,-0.152,1.537,2.625,-6.958,2.38
0.008,-0.152,1.533,1.282,-8.972,2.991
0.018,-0.151,1.525,-0.488,-10.986,3.418
0.024,-0.149,1.513,-2.563,-13,3.967
0.033,-0.139,1.505,-4.7,-15.198,4.517
0.04,-0.125,1.501,-7.141,-17.273,5.249
0.051,-0.111,1.492,-9.338,-19.592,6.104
0.064,-0.097,1.485,-11.78,-21.606,7.141
0.077,-0.088,1.488,-14.343,-23.437,7.996
0.089,-0.082,1.496,-16.541,-25.391,9.094
0.099,-0.078,1.498,-18.311,-27.1,10.376
0.102,-0.075,1.483,-20.264,-28.931,11.658
0.104,-0.074,1.453,-21.24,-30.518,12.695
0.109,-0.069,1.424,-22.095,-32.166,13.55
0.107,-0.065,1.4,-22.339,-33.264,14.221
0.104,-0.066,1.385,-22.339,-34.363,14.526
0.098,-0.06,1.366,-22.4,-35.034,14.709
0.096,-0.047,1.347,-22.217,-35.706,14.771
0.098,-0.027,1.31,-21.667,-36.133,14.587
0.099,-0.006,1.271,-20.752,-36.072,14.709
0.102,0.012,1.237,-19.775,-35.461,14.893
0.099,0.017,1.212,-18.677,-34.363,15.259
0.089,0.015,1.196,-17.578,-32.715,15.32
0.083,0.005,1.182,-16.296,-31.067,15.137
0.077,-0.002,1.168,-15.198,-29.236,14.465
0.072,-0.007,1.149,-14.221,-27.405,13.489
