aX,aY,aZ,gX,gY,gZ
-0.118,-0.362,0.85,0.305,-9.399,4.15
-0.122,-0.366,0.856,0.61,-6.958,3.601
-0.127,-0.371,0.872,1.282,-4.639,2.991
-0.13,-0.38,0.897,2.258,-2.319,2.197
-0.131,-0.381,0.925,3.113,-0.427,1.343
-0.13,-0.382,0.952,4.272,0.671,0.366
-0.129,-0.377,0.977,5.066,1.282,-0.671
-0.127,-0.368,0.99,5.737,1.465,-1.343
-0.126,-0.36,1.003,6.348,1.099,-2.075
-0.124,-0.355,1.018,6.287,0.61,-2.563
-0.125,-0.35,1.02,5.92,0,-2.808
-0.127,-0.347,1.023,5.127,-0.732,-2.869
-0.129,-0.345,1.032,3.906,-1.404,-2.747
,,,,,
-0.13,-0.312,1.214,2.075,1.465,1.831
-0.128,-0.314,1.235,2.258,1.16,1.831
-0.128,-0.312,1.246,2.075,0.916,2.258
-0.13,-0.312,1.254,1.587,0.366,2.747
-0.13,-0.311,1.266,1.343,-0.061,2.93
-0.132,-0.314,1.283,0.671,-0.549,3.357
-0.135,-0.32,1.301,0.488,-1.465,3.601
-0.135,-0.32,1.312,0.122,-2.747,4.028
-0.133,-0.316,1.321,-0.427,-4.089,4.395
-0.132,-0.31,1.322,-0.916,-5.676,4.7
-0.132,-0.306,1.316,-1.465,-7.568,5.066
-0.13,-0.302,1.305,-2.136,-9.216,5.737
-0.126,-0.302,1.297,-2.686,-10.925,6.409
-0.127,-0.307,1.283,-2.869,-12.268,7.019
-0.132,-0.318,1.277,-2.686,-13.123,7.568
-0.133,-0.329,1.281,-2.38,-13.916,7.812
-0.129,-0.334,1.283,-1.709,-14.648,7.69
-0.125,-0.334,1.283,-1.038,-15.076,7.629
-0.118,-0.333,1.275,-0.183,-15.442,7.629
-0.114,-0.336,1.266,0.854,-15.625,7.568
-0.113,-0.343,1.262,2.258,-15.869,7.507
-0.111,-0.351,1.259,3.723,-15.93,7.263
-0.11,-0.363,1.249,5.127,-16.052,7.202
-0.112,-0.378,1.23,6.348,-16.174,6.836
-0.111,-0.389,1.215,7.568,-16.174,5.92
-0.106,-0.394,1.192,8.545,-15.93,4.883
-0.096,-0.4,1.161,9.399,-15.564,3.845
-0.089,-0.399,1.133,10.132,-15.137,2.686
-0.081,-0.392,1.122,10.559,-14.404,1.587
-0.072,-0.377,1.115,10.925,-13.977,0.366
-0.066,-0.368,1.12,10.742,-13.428,-0.366
-0.069,-0.369,1.136,9.888,-13.55,-0.732
-0.077,-0.382,1.167,8.362,-14.404,-1.038
-0.081,-0.396,1.182,6.104,-15.381,-1.465
-0.084,-0.406,1.169,3.662,-16.785,-2.38
-0.084,-0.415,1.151,0.977,-18.25,-3.54
-0.074,-0.408,1.114,-1.526,-19.47,-4.7
-0.062,-0.392,1.065,-3.479,-20.325,-6.042
-0.059,-0.377,1.038,-4.639,-20.264,-7.507
-0.06,-0.359,1.045,-5.188,-19.958,-8.362
-0.066,-0.346,1.058,-5.127,-19.653,-9.277
-0.079,-0.346,1.047,-4.639,-19.348,-9.827
-0.085,-0.347,1.03,-3.845,-19.104,-10.742
-0.09,-0.343,0.993,-3.113,-18.311,-11.658
-0.094,-0.341,0.945,-2.197,-16.846,-12.634
-0.089,-0.332,0.906,-1.343,-14.709,-13.794
-0.079,-0.311,0.881,-0.122,-12.085,-14.893
-0.076,-0.296,0.875,1.404,-9.216,-15.625
-0.08,-0.285,0.884,3.052,-6.653,-15.991
-0.088,-0.276,0.902,4.761,-5.005,-16.235
-0.091,-0.265,0.951,6.287,-3.601,-16.296
-0.096,-0.26,0.995,7.263,-2.991,-16.357
-0.107,-0.268,1.016,7.996,-2.93,-16.479
-0.123,-0.272,1.05,8.301,-3.845,-16.663
-0.134,-0.267,1.078,8.911,-5.31,-17.029
-0.139,-0.25,1.061,10.071,-6.958,-17.517
-0.139,-0.24,1.007,11.658,-8.545,-18.066
-0.142,-0.235,0.939,13.794,-9.644,-18.188
-0.137,-0.23,0.838,16.846,-9.766,-18.433
-0.125,-0.224,0.717,20.508,-8.789,-18.677
-0.122,-0.218,0.629,24.78,-6.897,-18.494
-0.126,-0.22,0.6,29.053,-3.54,-18.188
-0.127,-0.234,0.578,32.898,0.671,-17.883
-0.119,-0.255,0.557,36.133,5.371,-17.639
-0.122,-0.285,0.561,38.513,10.01,-17.578
-0.134,-0.302,0.587,39.856,14.587,-17.639
-0.133,-0.307,0.588,40.222,18.555,-18.066
-0.128,-0.315,0.58,39.856,22.461,-18.372
-0.133,-0.325,0.586,38.086,26.001,-18.677
-0.128,-0.335,0.589,35.645,29.236,-19.226
-0.118,-0.341,0.595,32.593,32.227,-19.531
-0.118,-0.352,0.624,29.236,34.668,-20.203
-0.128,-0.367,0.667,25.94,36.316,-21.057
-0.132,-0.363,0.672,23.01,37.17,-22.339
-0.13,-0.357,0.678,20.081,37.598,-23.621
-0.136,-0.354,0.701,17.334,37.659,-24.841
-0.137,-0.344,0.719,15.442,37.231,-26.306
-0.141,-0.319,0.717,13.672,36.499,-27.405
-0.144,-0.286,0.699,12.573,36.072,-28.137
-0.144,-0.252,0.684,12.207,35.583,-28.442
-0.148,-0.227,0.689,12.268,35.278,-28.137
-0.145,-0.201,0.665,12.939,35.095,-27.466
-0.126,-0.159,0.633,13.855,34.912,-26.489
-0.116,-0.122,0.619,14.587,34.973,-24.719
-0.111,-0.095,0.64,15.381,35.278,-21.912
-0.103,-0.078,0.688,15.93,35.217,-18.738
-0.095,-0.081,0.749,16.174,34.546,-14.893
-0.113,-0.086,0.821,15.808,32.959,-11.108
-0.134,-0.099,0.911,15.015,30.029,-7.019
-0.142,-0.129,0.995,13.794,25.757,-3.54
-0.159,-0.147,1.035,12.695,20.447,-0.488
-0.173,-0.165,1.06,11.292,14.465,2.563
-0.182,-0.194,1.064,10.071,8.24,5.737
-0.19,-0.215,1.028,9.216,1.953,8.057
-0.204,-0.236,0.984,8.423,-3.418,10.376
-0.221,-0.263,0.966,7.629,-8.118,12.268
-0.242,-0.29,0.972,7.019,-12.39,13.672
-0.262,-0.317,0.977,6.714,-16.418,14.526
-0.272,-0.337,0.949,6.104,-19.287,15.137
-0.27,-0.354,0.89,6.042,-21.24,15.503
-0.257,-0.372,0.818,6.348,-22.095,15.625
-0.238,-0.388,0.744,7.141,-21.973,15.442
-0.232,-0.398,0.702,8.545,-20.691,15.076
-0.246,-0.404,0.712,10.254,-18.738,14.648
-0.275,-0.415,0.777,11.719,-16.724,14.038
-0.301,-0.44,0.854,12.573,-15.32,13.367
-0.318,-0.475,0.909,13,-14.771,12.268
-0.322,-0.503,0.925,13.062,-14.893,10.62
-0.321,-0.522,0.917,13,-15.442,8.667
-0.317,-0.532,0.901,12.634,-15.93,6.47
-0.326,-0.53,0.877,12.146,-16.052,4.211
-0.334,-0.532,0.861,11.353,-15.991,2.014
-0.34,-0.54,0.849,10.559,-15.198,0.122
-0.343,-0.554,0.824,9.644,-14.16,-1.648
-0.338,-0.561,0.783,9.216,-12.756,-3.296
-0.326,-0.554,0.746,8.667,-10.681,-4.761
-0.309,-0.531,0.726,8.057,-7.935,-6.348
-0.295,-0.5,0.709,7.629,-4.883,-7.385
-0.287,-0.472,0.698,7.08,-1.953,-7.996
-0.301,-0.453,0.718,6.287,0.793,-8.057
-0.319,-0.468,0.777,5.371,3.174,-7.751
-0.329,-0.497,0.821,4.395,5.188,-7.629
-0.333,-0.523,0.833,4.089,6.042,-8.118
-0.328,-0.536,0.826,3.967,6.47,-9.094
-0.318,-0.53,0.812,4.272,6.592,-10.193
-0.311,-0.508,0.791,5.005,6.958,-11.108
-0.305,-0.48,0.785,5.615,7.324,-11.719
-0.306,-0.461,0.791,6.042,8.179,-11.658
-0.306,-0.45,0.787,6.104,8.972,-11.353
-0.315,-0.438,0.771,6.104,9.644,-10.742
-0.318,-0.433,0.75,5.798,10.559,-10.01
-0.312,-0.443,0.741,5.676,11.841,-9.033
-0.298,-0.462,0.745,5.798,12.817,-8.301
-0.283,-0.483,0.762,6.104,14.343,-7.568
-0.262,-0.496,0.783,6.348,15.808,-7.08
-0.241,-0.497,0.8,6.653,16.907,-6.836
-0.238,-0.488,0.827,6.714,17.578,-6.409
-0.256,-0.48,0.876,6.47,17.639,-5.981
-0.273,-0.478,0.919,5.737,17.09,-5.676
-0.271,-0.483,0.917,4.517,15.869,-5.31
-0.255,-0.493,0.867,3.479,14.587,-5.249
-0.232,-0.502,0.825,2.747,13.55,-5.554
-0.212,-0.505,0.818,2.319,13.184,-5.859
-0.191,-0.504,0.821,2.625,13.306,-6.226
-0.165,-0.495,0.802,2.869,13.55,-6.531
-0.143,-0.479,0.764,3.174,13.916,-6.836
-0.145,-0.46,0.748,3.418,14.465,-6.775
-0.154,-0.451,0.775,3.113,15.137,-6.47
-0.157,-0.446,0.816,2.38,15.442,-6.226
-0.151,-0.446,0.826,1.221,15.259,-6.104
-0.137,-0.447,0.808,-0.305,15.076,-5.92
-0.122,-0.437,0.795,-1.587,15.015,-5.615
-0.106,-0.419,0.8,-3.357,14.954,-5.066
-0.094,-0.394,0.811,-5.554,15.015,-4.456
-0.083,-0.369,0.823,-7.874,15.137,-3.418
-0.065,-0.354,0.83,-10.376,15.137,-1.953
-0.051,-0.359,0.838,-12.756,14.954,-0.427
-0.043,-0.37,0.836,-15.076,14.526,1.16
-0.027,-0.372,0.827,-16.846,13.977,2.625
-0.014,-0.368,0.815,-18.311,13.489,3.906
-0.012,-0.357,0.827,-19.47,13.245,4.944
-0.009,-0.34,0.846,-20.569,12.939,6.165
-0.005,-0.33,0.854,-21.545,12.634,7.568
-0.002,-0.327,0.851,-22.339,12.451,8.85
0.01,-0.325,0.855,-23.132,12.085,9.949
0.023,-0.333,0.86,-23.376,11.475,11.047
0.038,-0.339,0.865,-23.376,11.169,12.024
0.053,-0.332,0.868,-23.437,10.559,13
0.068,-0.319,0.859,-23.682,10.01,13.977
0.081,-0.295,0.845,-24.048,9.766,15.259
0.101,-0.272,0.82,-24.902,9.888,16.541
0.116,-0.258,0.797,-26.306,10.681,18.25
0.124,-0.261,0.795,-27.771,11.963,20.02
0.127,-0.273,0.838,-28.87,13.062,21.362
0.13,-0.289,0.91,-29.358,13.611,22.522
0.135,-0.303,0.977,-29.48,13.062,23.254
0.145,-0.307,1.01,-29.358,11.658,23.621
0.158,-0.296,1.006,-28.931,9.338,23.865
0.172,-0.279,0.991,-28.503,6.47,23.865
0.181,-0.263,1.006,-28.259,3.601,24.17
0.181,-0.252,1.045,-28.137,1.099,24.719
0.182,-0.244,1.037,-28.381,-1.465,25.146
0.183,-0.24,0.997,-28.503,-3.601,25.452
0.182,-0.242,0.959,-28.32,-5.127,25.696
0.179,-0.245,0.926,-27.954,-5.92,25.635
0.175,-0.248,0.904,-27.1,-6.226,25.391
0.167,-0.247,0.912,-25.574,-6.104,25.33
0.159,-0.235,0.939,-24.17,-5.737,24.902
0.151,-0.225,0.953,-22.461,-5.249,24.536
0.15,-0.232,0.956,-20.569,-4.7,24.109
0.144,-0.254,0.97,-18.616,-4.15,23.376
0.133,-0.277,0.984,-16.174,-3.845,22.217
0.126,-0.297,1,-13.55,-3.845,20.447
0.12,-0.297,0.995,-11.047,-3.967,18.433
0.117,-0.286,0.968,-8.85,-4.15,16.357
0.117,-0.276,0.979,-7.08,-4.089,14.16
0.121,-0.27,1.037,-6.165,-3.784,12.146
0.118,-0.273,1.087,-5.92,-3.906,10.376
0.107,-0.292,1.111,-6.348,-4.211,8.606
0.098,-0.309,1.108,-6.836,-4.883,6.531
0.092,-0.314,1.064,-7.385,-5.554,4.456
0.084,-0.314,1.015,-7.324,-6.104,2.136
0.083,-0.303,1.002,-7.507,-6.226,-0.122
0.086,-0.29,1.016,-7.385,-6.165,-1.953
0.082,-0.294,1.024,-7.019,-6.165,-3.479
0.076,-0.299,1.017,-6.104,-6.226,-5.005
0.071,-0.302,1.007,-4.639,-6.47,-6.47
0.063,-0.305,0.993,-2.747,-6.592,-8.24
0.057,-0.304,0.982,-1.16,-6.836,-9.766
0.05,-0.298,0.978,0.549,-6.958,-11.292
0.047,-0.289,1.005,1.709,-6.897,-12.39
0.048,-0.284,1.058,2.197,-7.019,-13.184
0.042,-0.286,1.101,2.014,-7.385,-13.611
0.036,-0.285,1.117,1.709,-8.24,-14.16
0.036,-0.277,1.095,1.038,-9.705,-14.771
0.041,-0.269,1.05,0.732,-11.292,-15.198
0.047,-0.258,1.005,0.549,-12.268,-15.137
0.053,-0.245,0.98,0.427,-12.451,-14.954
0.055,-0.243,0.969,0.549,-12.39,-14.343
0.051,-0.24,0.953,0.61,-11.963,-13.733
0.047,-0.236,0.932,1.16,-11.353,-13.123
0.051,-0.226,0.915,1.831,-10.559,-12.39
0.058,-0.211,0.903,2.075,-9.644,-11.475
0.061,-0.201,0.925,2.319,-8.789,-10.437
0.06,-0.201,0.992,2.197,-7.935,-8.911
0.049,-0.213,1.062,1.648,-7.751,-7.629
0.031,-0.231,1.102,0.916,-8.301,-6.592
0.013,-0.242,1.111,0.305,-9.033,-5.859
-0.007,-0.248,1.119,-0.122,-9.46,-5.615
-0.03,-0.25,1.119,-0.549,-9.583,-5.554
-0.048,-0.251,1.117,-0.61,-9.338,-5.737
-0.069,-0.253,1.129,-0.305,-8.362,-6.104
-0.091,-0.251,1.162,0.671,-6.836,-6.348
-0.112,-0.245,1.21,1.953,-4.822,-6.897
-0.132,-0.234,1.253,3.662,-2.808,-7.324
-0.143,-0.219,1.283,5.737,-1.038,-7.69
-0.148,-0.207,1.312,8.179,0.549,-7.874
-0.156,-0.199,1.339,10.925,1.831,-8.179
-0.167,-0.189,1.368,13.733,3.113,-7.935
-0.177,-0.173,1.39,16.296,3.784,-7.568
-0.183,-0.16,1.408,18.25,4.089,-6.653
-0.186,-0.149,1.425,19.592,4.15,-5.676
-0.184,-0.149,1.449,20.447,3.784,-4.333
-0.182,-0.155,1.479,20.569,2.808,-2.869
-0.179,-0.168,1.512,20.081,1.221,-1.221
-0.172,-0.184,1.543,18.677,-1.038,0.488
-0.164,-0.199,1.565,17.456,-4.211,2.075
-0.16,-0.21,1.568,15.869,-8.179,3.662
-0.15,-0.215,1.546,14.221,-13.245,5.066
-0.138,-0.218,1.496,12.451,-18.311,6.531
-0.128,-0.232,1.423,10.559,-22.949,7.996
-0.12,-0.255,1.34,8.606,-26.611,9.46
-0.12,-0.283,1.26,6.592,-29.114,10.681
-0.127,-0.318,1.188,5.127,-30.212,11.414
-0.132,-0.346,1.121,4.089,-30.212,11.597
-0.134,-0.362,1.054,3.113,-29.419,11.169
-0.136,-0.368,0.991,2.38,-27.405,10.437
-0.136,-0.368,0.929,2.319,-24.536,9.827
-0.133,-0.363,0.871,2.686,-20.569,9.155
-0.126,-0.363,0.822,3.479,-15.93,8.545
-0.125,-0.37,0.804,5.005,-10.681,7.996
-0.127,-0.38,0.836,6.714,-5.676,7.263
-0.13,-0.389,0.893,8.301,-1.77,6.531
-0.127,-0.397,0.95,9.888,0.977,5.554
-0.125,-0.399,0.993,11.23,2.197,4.578
-0.121,-0.393,1.023,12.024,2.197,3.906
-0.117,-0.381,1.038,12.024,1.343,3.357
-0.115,-0.373,1.034,11.353,-0.061,3.052
-0.114,-0.367,1.017,9.705,-1.709,2.991
-0.115,-0.365,1.001,7.507,-2.869,3.296
-0.117,-0.365,0.991,4.883,-4.15,3.418
-0.119,-0.365,0.987,2.563,-4.761,3.662
-0.119,-0.365,0.999,0.244,-5.432,3.784
-0.117,-0.362,1.007,-1.648,-6.287,4.089
-0.117,-0.356,1.003,-3.296,-7.446,4.211
-0.116,-0.347,0.998,-4.211,-8.423,4.395
-0.116,-0.342,0.988,-4.883,-9.155,4.944
-0.12,-0.337,0.967,-4.639,-9.705,5.31
-0.125,-0.336,0.95,-4.333,-9.583,5.432
-0.129,-0.341,0.93,-3.662,-8.667,5.737
-0.136,-0.346,0.918,-2.441,-7.507,5.737
-0.14,-0.35,0.923,-1.16,-6.104,5.432
-0.143,-0.351,0.934,0.122,-4.7,5.066
-0.142,-0.346,0.947,1.587,-3.357,4.456
-0.138,-0.338,0.957,2.563,-2.258,3.967
-0.137,-0.328,0.966,3.357,-1.465,3.479
-0.133,-0.323,0.974,4.15,-0.549,3.052
-0.133,-0.319,0.977,4.456,0,2.808
-0.13,-0.32,0.978,4.944,0.671,2.808
-0.127,-0.323,0.991,5.066,1.221,2.563
-0.127,-0.327,1.016,4.944,1.648,2.441
-0.128,-0.328,1.044,4.761,1.343,2.136
-0.13,-0.326,1.061,4.089,0.549,1.709
-0.128,-0.32,1.066,3.296,-0.549,1.526
-0.126,-0.313,1.061,2.625,-1.953,1.343
-0.125,-0.305,1.05,1.892,-3.235,0.916
-0.121,-0.299,1.036,1.16,-4.456,0.854
-0.119,-0.294,1.018,0.549,-5.31,0.977
-0.118,-0.291,1.005,-0.183,-5.737,1.16
-0.117,-0.288,0.999,-0.61,-5.981,1.404
,,,,,
-0.157,-0.312,1.195,1.953,3.784,3.113
-0.156,-0.314,1.235,1.77,3.357,3.418
-0.158,-0.318,1.262,1.282,2.747,4.211
-0.161,-0.327,1.294,0.671,2.319,4.761
-0.163,-0.338,1.335,0.122,1.892,5.371
-0.168,-0.352,1.377,-0.549,1.221,5.981
-0.172,-0.365,1.425,-1.099,0.549,6.409
-0.173,-0.38,1.478,-1.526,-0.488,6.531
-0.175,-0.394,1.518,-1.953,-1.892,6.714
-0.177,-0.402,1.55,-2.136,-3.357,6.592
-0.175,-0.407,1.579,-2.075,-5.127,6.409
-0.176,-0.41,1.605,-1.587,-6.897,5.981
-0.176,-0.414,1.612,-0.916,-8.911,5.432
-0.173,-0.421,1.595,0.122,-10.864,4.883
-0.168,-0.437,1.581,1.892,-12.634,4.15
-0.164,-0.455,1.577,3.906,-14.587,3.174
-0.157,-0.471,1.58,6.104,-16.724,1.831
-0.148,-0.485,1.586,8.423,-18.921,0.305
-0.134,-0.489,1.579,10.376,-21.79,-1.282
-0.12,-0.489,1.551,11.78,-24.902,-2.563
-0.105,-0.488,1.505,12.573,-27.527,-3.601
-0.092,-0.485,1.46,12.756,-29.724,-4.517
-0.086,-0.483,1.416,12.329,-31.189,-5.31
-0.085,-0.485,1.37,11.047,-32.288,-6.287
-0.085,-0.491,1.329,9.277,-32.654,-7.141
-0.081,-0.493,1.298,7.446,-32.837,-8.179
-0.076,-0.486,1.268,5.615,-32.715,-9.155
-0.069,-0.471,1.228,3.784,-32.593,-10.254
-0.058,-0.45,1.188,1.831,-32.227,-11.047
-0.048,-0.431,1.152,0.122,-31.616,-11.719
-0.05,-0.422,1.119,-1.587,-30.396,-11.841
-0.059,-0.422,1.091,-3.357,-28.87,-12.268
-0.065,-0.428,1.078,-5.31,-27.161,-12.878
-0.071,-0.436,1.076,-6.897,-25.33,-13.916
-0.074,-0.438,1.083,-8.179,-23.437,-15.32
-0.072,-0.428,1.084,-8.85,-22.156,-17.151
-0.06,-0.403,1.066,-8.728,-21.423,-19.226
-0.042,-0.353,1.042,-8.24,-20.325,-20.813
-0.038,-0.31,1.031,-7.263,-19.47,-21.79
-0.037,-0.282,1.028,-6.409,-18.555,-22.156
-0.039,-0.267,1.027,-5.615,-17.944,-22.156
-0.049,-0.273,1.028,-4.761,-17.517,-22.095
-0.059,-0.289,1.012,-4.028,-17.456,-22.4
-0.059,-0.287,0.984,-3.174,-17.639,-23.01
-0.048,-0.262,0.959,-1.892,-17.456,-23.926
-0.03,-0.228,0.933,-0.549,-17.456,-24.597
-0.021,-0.201,0.898,1.221,-16.968,-24.719
-0.02,-0.193,0.877,3.601,-16.602,-24.475
-0.025,-0.193,0.864,6.348,-16.174,-24.109
-0.034,-0.203,0.865,9.521,-15.991,-23.804
-0.054,-0.219,0.852,13.306,-15.869,-23.865
-0.073,-0.231,0.814,16.357,-15.564,-23.926
-0.079,-0.219,0.762,19.226,-15.137,-24.78
-0.084,-0.202,0.668,21.484,-13.306,-25.33
-0.095,-0.202,0.569,23.132,-10.315,-25.574
-0.099,-0.199,0.496,24.902,-6.348,-25.635
-0.093,-0.195,0.445,26.917,-1.77,-25.818
-0.089,-0.201,0.427,28.992,3.296,-25.757
-0.093,-0.208,0.436,31.372,8.606,-25.696
-0.101,-0.221,0.455,33.386,13.733,-25.635
-0.112,-0.243,0.488,35.4,17.944,-25.818
-0.125,-0.266,0.528,37.048,21.362,-26.123
-0.127,-0.285,0.565,38.025,23.743,-26.672
-0.127,-0.297,0.598,38.391,24.963,-27.466
-0.134,-0.315,0.659,37.842,25.33,-28.32
-0.149,-0.329,0.733,36.194,24.597,-29.175
-0.158,-0.327,0.775,33.691,22.827,-30.151
-0.153,-0.319,0.772,30.701,20.203,-31.25
-0.148,-0.295,0.722,27.649,17.517,-32.166
-0.147,-0.267,0.66,24.963,15.259,-32.715
-0.144,-0.237,0.623,22.827,13.428,-32.715
-0.153,-0.206,0.629,21.118,11.902,-31.982
-0.187,-0.167,0.663,18.799,10.376,-30.823
-0.217,-0.142,0.698,16.479,8.85,-28.992
-0.243,-0.125,0.71,13.733,7.08,-26.794
-0.257,-0.115,0.709,11.047,5.92,-24.231
-0.247,-0.117,0.679,9.155,4.883,-21.729
-0.233,-0.123,0.636,8.362,4.089,-18.982
-0.231,-0.123,0.61,8.545,3.723,-15.93
-0.233,-0.112,0.616,9.827,3.418,-12.695
-0.248,-0.105,0.654,10.925,2.93,-9.094
-0.262,-0.111,0.695,12.024,2.441,-5.554
-0.268,-0.137,0.738,12.268,1.953,-2.258
-0.281,-0.172,0.764,11.963,1.221,0.732
-0.303,-0.213,0.78,10.925,0.122,3.54
-0.324,-0.251,0.8,9.705,-1.221,5.737
-0.34,-0.277,0.818,8.057,-2.686,7.202
-0.353,-0.285,0.825,6.531,-4.333,8.423
-0.366,-0.289,0.836,4.822,-5.92,9.277
-0.38,-0.3,0.873,3.052,-7.324,10.254
-0.394,-0.323,0.91,1.221,-8.789,10.925
-0.415,-0.347,0.914,-0.793,-10.498,11.169
-0.432,-0.371,0.902,-2.38,-12.207,11.108
-0.455,-0.395,0.877,-4.211,-13.611,10.681
-0.479,-0.411,0.841,-6.104,-14.221,9.705
-0.499,-0.423,0.807,-7.385,-14.282,8.484
-0.516,-0.433,0.787,-8.484,-13.489,7.019
-0.527,-0.436,0.778,-9.033,-12.451,5.554
-0.542,-0.433,0.767,-8.728,-10.986,3.845
-0.557,-0.421,0.755,-8.057,-8.85,2.258
-0.569,-0.408,0.737,-7.08,-6.592,0.916
-0.573,-0.391,0.712,-5.981,-4.089,-0.183
-0.574,-0.375,0.69,-4.15,-0.793,-1.16
-0.578,-0.365,0.685,-2.258,2.258,-1.709
-0.588,-0.359,0.703,0,5.554,-1.831
-0.595,-0.355,0.731,2.136,8.057,-2.014
-0.6,-0.348,0.75,3.906,10.193,-1.77
-0.599,-0.337,0.76,4.761,12.024,-1.099
-0.598,-0.333,0.767,5.554,13.428,-0.305
-0.599,-0.344,0.768,5.737,14.648,0.793
-0.599,-0.359,0.761,5.676,15.381,2.136
-0.597,-0.369,0.76,5.554,16.113,2.93
-0.598,-0.376,0.768,5.249,16.174,3.479
-0.601,-0.378,0.788,4.517,16.052,4.211
-0.591,-0.376,0.8,3.479,15.869,4.517
-0.578,-0.373,0.773,2.258,15.625,4.822
-0.568,-0.368,0.724,0.854,15.747,5.066
-0.562,-0.366,0.687,-0.977,16.479,5.615
-0.553,-0.372,0.667,-2.502,17.944,6.165
-0.541,-0.385,0.652,-4.089,19.897,6.409
-0.526,-0.393,0.638,-5.249,22.278,6.47
-0.513,-0.391,0.639,-5.859,24.78,6.287
-0.506,-0.391,0.658,-6.042,27.405,6.104
-0.499,-0.386,0.681,-5.737,30.029,5.737
-0.483,-0.377,0.699,-5.31,32.227,5.371
-0.458,-0.369,0.708,-4.456,34.363,5.249
-0.423,-0.37,0.715,-3.662,36.255,5.005
-0.386,-0.367,0.721,-2.563,37.781,4.639
-0.347,-0.357,0.737,-1.526,39.185,4.211
-0.313,-0.343,0.763,-0.305,39.978,4.028
-0.305,-0.323,0.802,0.732,40.161,4.211
-0.311,-0.308,0.866,1.465,39.856,4.456
-0.306,-0.305,0.912,2.075,38.696,4.7
-0.29,-0.307,0.91,2.502,36.804,5.127
-0.266,-0.302,0.873,2.563,34.851,5.432
-0.233,-0.295,0.839,2.625,33.386,5.92
-0.19,-0.282,0.807,2.93,32.349,6.47
-0.146,-0.267,0.774,3.052,32.166,7.263
-0.104,-0.254,0.742,3.418,32.41,8.423
-0.067,-0.246,0.733,3.479,33.386,10.071
-0.038,-0.244,0.737,2.747,34.79,11.719
-0.008,-0.246,0.742,1.77,35.767,13.489
0.015,-0.249,0.744,0.061,36.56,15.259
0.039,-0.257,0.753,-2.197,36.926,16.785
0.059,-0.268,0.766,-5.005,37.048,18.25
0.077,-0.283,0.783,-8.362,36.621,19.47
0.095,-0.296,0.811,-11.536,35.645,20.203
0.106,-0.296,0.85,-15.015,34.18,20.874
0.12,-0.28,0.901,-18.921,32.166,21.484
0.139,-0.264,0.943,-22.522,30.029,22.095
0.162,-0.252,0.965,-25.879,27.527,22.949
0.184,-0.254,0.956,-28.931,25.085,23.804
0.206,-0.26,0.934,-31.067,23.01,24.536
0.226,-0.263,0.905,-31.982,21.545,25.085
0.243,-0.259,0.88,-31.616,20.203,25.024
0.253,-0.248,0.885,-30.029,19.348,24.902
0.261,-0.227,0.908,-27.527,18.738,25.024
0.271,-0.216,0.933,-24.414,18.005,24.902
0.277,-0.221,0.977,-20.813,17.09,24.658
0.278,-0.238,1.03,-17.09,15.869,24.536
0.28,-0.256,1.06,-13.489,14.099,23.926
0.284,-0.264,1.058,-9.888,11.597,22.827
0.287,-0.257,1.051,-6.897,9.216,21.729
0.289,-0.24,1.023,-4.456,7.019,20.691
0.292,-0.224,0.988,-2.808,5.371,19.714
0.288,-0.216,0.955,-1.831,4.15,19.043
0.283,-0.213,0.941,-1.16,3.845,18.738
0.277,-0.219,0.95,-1.16,3.662,18.188
0.269,-0.234,0.943,-1.587,4.211,17.7
0.259,-0.254,0.927,-2.014,4.883,17.151
0.248,-0.259,0.937,-2.808,5.737,16.052
0.246,-0.251,0.962,-3.967,6.165,15.015
0.245,-0.238,0.938,-5.127,6.836,13.916
0.247,-0.23,0.885,-6.226,7.507,12.939
0.251,-0.225,0.877,-6.897,8.362,12.146
0.251,-0.225,0.938,-6.897,9.155,11.78
0.244,-0.229,0.997,-6.714,8.911,11.169
0.238,-0.229,1.018,-6.531,7.812,10.62
0.231,-0.229,1.031,-5.798,6.104,10.132
0.22,-0.234,1.025,-4.883,4.211,9.705
0.213,-0.237,0.994,-4.333,2.319,8.911
0.216,-0.234,0.944,-3.723,0.977,8.301
0.216,-0.229,0.913,-3.113,0.244,7.507
0.211,-0.233,0.926,-2.563,-0.061,7.019
0.204,-0.243,0.952,-1.831,-0.366,6.47
0.197,-0.251,0.966,-1.038,-1.038,5.615
0.192,-0.258,0.961,0.366,-2.319,4.456
0.191,-0.269,0.928,1.953,-3.479,3.235
0.192,-0.282,0.891,3.723,-4.578,1.892
0.198,-0.287,0.896,5.554,-5.005,0.488
0.205,-0.296,0.926,7.019,-5.188,-1.099
0.199,-0.314,0.941,8.301,-5.493,-2.319
0.191,-0.338,0.938,9.521,-6.042,-3.906
0.186,-0.36,0.945,10.315,-6.531,-5.859
0.175,-0.384,0.949,11.047,-7.324,-8.362
0.167,-0.395,0.954,11.78,-8.179,-11.047
0.168,-0.382,0.963,12.756,-9.521,-13.794
0.171,-0.364,0.954,13.367,-10.742,-16.296
0.169,-0.344,0.926,13.428,-11.536,-18.311
0.168,-0.331,0.933,13.245,-11.902,-19.531
0.161,-0.318,0.952,12.634,-12.085,-20.142
0.155,-0.312,0.965,12.024,-12.085,-20.325
